日付,ファンド名,基準価額,販売基準価額,解約価額,純資産総額(百万円),分配金
2021-07-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31157,,,54173,0
2021-07-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30753,,,53487,0
2021-07-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30459,,,52977,0
2021-07-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30710,,,53418,0
2021-07-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31052,,,54012,0
2021-07-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31250,,,54348,0
2021-07-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30953,,,53950,0
2021-07-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31084,,,54176,0
2021-07-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30659,,,53437,0
2021-08-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31286,,,54530,0
2021-08-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31141,,,54295,0
2021-08-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30985,,,54020,0
2021-08-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31106,,,54236,0
2021-08-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31114,,,54251,0
2021-08-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31225,,,54444,0
2021-08-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31513,,,55367,0
2021-08-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31504,,,55364,0
2021-08-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31549,,,55443,0
2021-08-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31042,,,54903,0
2021-08-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30890,,,54656,0
2021-08-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31025,,,54894,0
2021-08-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30593,,,54132,0
2021-08-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30327,,,53670,0
2021-08-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,30884,,,54675,0
2021-08-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31190,,,55223,0
2021-08-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31213,,,55270,0
2021-08-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31207,,,55253,0
2021-08-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31102,,,55059,0
2021-08-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31452,,,55802,0
2021-08-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31624,,,56087,0
2021-09-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31948,,,56671,0
2021-09-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31992,,,56757,0
2021-09-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32508,,,57660,0
2021-09-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32922,,,58386,0
2021-09-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33279,,,59015,0
2021-09-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33541,,,59460,0
2021-09-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33303,,,59014,0
2021-09-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33735,,,59793,0
2021-09-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33832,,,60395,0
2021-09-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,34173,,,61025,0
2021-09-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33811,,,60735,0
2021-09-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33713,,,60583,0
2021-09-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33874,,,60875,0
2021-09-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33297,33297,33297,59827,0
2021-09-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32957,32957,32957,59218,0
2021-09-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33720,33720,33720,60594,0
2021-09-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33669,33669,33669,60487,0
2021-09-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33570,33570,33570,60305,0
2021-09-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,33130,33130,33130,59656,0
2021-09-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32998,32998,32998,59429,0
2021-10-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32284,32284,32284,58156,0
2021-10-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32079,32079,32079,57822,0
2021-10-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31654,31654,31654,57054,0
2021-10-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31559,31559,31559,56886,0
2021-10-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31526,31526,31526,56849,0
2021-10-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,31886,31886,31886,57514,0
2021-10-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32448,32448,32448,58559,0
2021-10-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,32217,32217,32217,58620,0
